endpoint,ep_short,noise_type,noise_level,seed,model,arm,R2,RMSE,MSE,MAE,Spearman,CCC
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,4,LightGBM,baseline,0.36790970063855166,0.5354765186710201,0.2867351020480354,0.42715629969387564,0.6488679457840604,0.5760482369913592
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,4,LightGBM,tuned,0.33883869498678343,0.5476518797568889,0.2999225814012539,0.43613514195234393,0.6427348163857909,0.5737200099283472
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,4,RandomForest,tuned,0.31726137897319817,0.5565165752844761,0.3097106985663619,0.46289035857162514,0.601860771642667,0.46731774207426935
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,MeanPredictor,baseline,-0.051136047244073835,0.690526473860195,0.4768268111017945,0.6151637627859204,,2.8146642951678726e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,BayesianRidge,baseline,0.343147801104157,0.5458643070696699,0.29796784173265095,0.4420349361992201,0.6591688904596847,0.5727091800523527
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,RandomForest,baseline,0.31074445707482246,0.5591663166145354,0.3126669696362669,0.46469852128809996,0.5906765248519003,0.47287945753932115
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,LightGBM,baseline,0.38279637941786404,0.5291333087559644,0.2799820584350348,0.4226826018091304,0.6635170407934969,0.5844778530318601
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,LightGBM,tuned,0.33649943727458775,0.5486198490772554,0.30098373880155044,0.43839950525885324,0.6356793133748585,0.5662831458431707
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,5,RandomForest,tuned,0.331735643259518,0.5505858139531692,0.3031447385264739,0.45761311219387657,0.6204013410120666,0.4761092520205146
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,MeanPredictor,baseline,-0.05135618092323635,0.6905987766681537,0.47692667033555053,0.6152473337173182,,2.814074958824828e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,BayesianRidge,baseline,0.33281835846337926,0.5501396063396795,0.30265358646357754,0.44469455075205977,0.6530895861637382,0.5706450524493293
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,RandomForest,baseline,0.30883317353923834,0.5599410550447915,0.3135339851246743,0.4605988994089668,0.5860466850622716,0.47751455006178
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,LightGBM,baseline,0.3534058801201776,0.5415851453654484,0.2933144696805139,0.4304003424705862,0.6383288154938118,0.5684499671962941
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,LightGBM,tuned,0.3479965586312942,0.5438458421395693,0.2957683000124974,0.43485673967226274,0.6414067012382726,0.5722674138234779
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,6,RandomForest,tuned,0.3212583981681353,0.5548851510702789,0.30789753087828625,0.460604150457216,0.5990696263190692,0.47675745742882064
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,MeanPredictor,baseline,-0.05528505570426567,0.6918879430047542,0.47870892567535,0.6167098250167788,,-2.803598028370929e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,BayesianRidge,baseline,0.32688920963630475,0.5525787057552667,0.3053432260541656,0.44300136263620765,0.6523569503934736,0.5708570135273112
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,RandomForest,baseline,0.3106234440611626,0.5592154010448371,0.31272186476573804,0.4576002055831422,0.5891737217378334,0.4785047713092806
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,LightGBM,baseline,0.3430334083002916,0.5459118369632291,0.2980197337365672,0.43249151990611123,0.6337868466020551,0.5674119539358943
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,LightGBM,tuned,0.3243695403161999,0.5536119792474877,0.3064862235663208,0.43678564544199155,0.6338865248252823,0.5710688794640474
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,7,RandomForest,tuned,0.3210759869630021,0.5549597085080762,0.3079802780673689,0.45874733950113117,0.6054621004062813,0.47402422020841795
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,MeanPredictor,baseline,-0.051136047244073835,0.690526473860195,0.4768268111017945,0.6151637627859204,,2.8146642951678726e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,BayesianRidge,baseline,0.34246993098697365,0.5461458998582488,0.2982753439319763,0.4443918723871765,0.657840937462509,0.5693036859046926
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,RandomForest,baseline,0.3093722778543595,0.5597226377873675,0.31328943125164865,0.4632848844621209,0.5888078091612706,0.4747030226474684
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,LightGBM,baseline,0.3860444536233827,0.5277391729237815,0.2785086346382769,0.42103360219466496,0.6591404377981045,0.5898287959424492
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,LightGBM,tuned,0.3516286238107199,0.5423289466759726,0.29412068640267003,0.43348237964985165,0.642723386683899,0.5785173509909644
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,8,RandomForest,tuned,0.3156020736268407,0.5571924346192644,0.3104634091969432,0.46508607293188453,0.6021089015489273,0.4629833661109436
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,MeanPredictor,baseline,-0.05539943689433713,0.6919254384765033,0.47876081241090135,0.6167516104824777,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,BayesianRidge,baseline,0.336656778936968,0.5485547957208429,0.3009123639083357,0.44386506019829974,0.6592190676605914,0.5685921148260399
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,RandomForest,baseline,0.3006995007118225,0.56322612054681,0.31722366286620973,0.46579833863197184,0.5832299526275343,0.4674090864149127
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,LightGBM,baseline,0.34045676374317535,0.546981331421507,0.2991885769236444,0.43504001687303084,0.641530401416197,0.5621780360353572
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,LightGBM,tuned,0.3511013174251255,0.5425494340438539,0.2943598883813062,0.4262090135610735,0.6485976049627119,0.5800921377993038
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,0.5,9,RandomForest,tuned,0.3113922384572233,0.5589034948796862,0.3123731165887274,0.46475294694790037,0.5958621237520549,0.46516170126177286
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,MeanPredictor,baseline,-0.24072025474041725,0.7502185608303481,0.5628278890143587,0.6703046503786562,,2.384578707599789e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,BayesianRidge,baseline,0.15784387505233366,0.6180835345744344,0.3820272557120261,0.5165881592921555,0.6525496340874234,0.508446680087966
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,RandomForest,baseline,0.15087588057303458,0.6206352768109632,0.3851881468222209,0.5305029669142937,0.6104618247964541,0.4305606038353444
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,LightGBM,baseline,0.1752271535867309,0.6116712185749007,0.37414167963290396,0.49902060644156315,0.6461230614091119,0.5169620876500092
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,LightGBM,tuned,0.18630685902135424,0.6075488401890665,0.3691155932150799,0.4932165181115314,0.6331464590622132,0.5201964156088128
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,0,RandomForest,tuned,0.14269355407097994,0.6236183891841296,0.3888998953286085,0.5340447733748933,0.597002337819829,0.4148005326795094
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,MeanPredictor,baseline,-0.22523328230011885,0.745521652406788,0.5558025342073476,0.6662367520483621,,4.8294396573812316e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,BayesianRidge,baseline,0.14993705922312883,0.6209782800716971,0.38561402432080305,0.5233186986805967,0.6323173598524029,0.49174487234670633
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,RandomForest,baseline,0.15875297090827278,0.6177498381936739,0.3816148625883103,0.5261078769110787,0.5916027359949677,0.41927729835201416
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,LightGBM,baseline,0.1724853285072372,0.6126870764550226,0.3753854536550028,0.5092462343728842,0.6327807896707922,0.5059107239265049
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,LightGBM,tuned,0.15109677477837213,0.6205545444124961,0.38508794259100065,0.5149060546629747,0.6154849479641544,0.5000322445054234
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,1,RandomForest,tuned,0.15514769460292743,0.6190721476225975,0.3832503239620553,0.5300630206664008,0.6006190683090851,0.4142654675101
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,MeanPredictor,baseline,-0.2691875158618522,0.7587763120681985,0.5757414917558162,0.6776046040762866,,-4.662187524800426e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,BayesianRidge,baseline,0.12910764176102352,0.6285402710170618,0.39506287229020154,0.527790838737829,0.6498661671103445,0.49352504544472614
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,RandomForest,baseline,0.10171836108769727,0.6383474530346789,0.4074874707958616,0.5460787820705149,0.5705677076071555,0.3903090703808108
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,LightGBM,baseline,0.12249205547949815,0.6309230543267875,0.39806390048104245,0.5188731270441272,0.6144850517028849,0.4825510202843654
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,LightGBM,tuned,0.11354169840219608,0.6341325182266163,0.4021240506724299,0.5192077259317567,0.6128865427827515,0.48642482706315604
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,2,RandomForest,tuned,0.12225470711927067,0.6310083745957837,0.398171568810013,0.5404180238138212,0.5849581883679683,0.39078038914771934
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,MeanPredictor,baseline,-0.23834064737729,0.7494987843907523,0.5617484278032155,0.6696799999538952,,-2.389160937103907e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,BayesianRidge,baseline,0.1349598611595174,0.6264248799288,0.3924081301938115,0.5248536193578994,0.6297497300644926,0.4821112239121391
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,RandomForest,baseline,0.09595763124968038,0.6403910605918017,0.41010071048589264,0.5434068857425974,0.5465268298060679,0.40153532397216085
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,LightGBM,baseline,0.11629714934516988,0.633146188135348,0.4008740955503214,0.5215678168221394,0.5853856791793329,0.4769035686218277
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,LightGBM,tuned,0.12594869738628423,0.6296791755526832,0.3964958641247068,0.5156664619835886,0.587324298735113,0.49298874560189404
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,3,RandomForest,tuned,0.1283829700807524,0.628801721595191,0.3953916050810761,0.5375671501627771,0.569052015680578,0.40645103151607337
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,MeanPredictor,baseline,-0.22754669688859752,0.7462251459125915,0.5568519683922685,0.6668465103255977,,2.4101690868793754e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,BayesianRidge,baseline,0.17136298033223796,0.613102425718015,0.3758945844213141,0.518593368888921,0.6556491097802579,0.503215106029977
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,RandomForest,baseline,0.14490235513481953,0.6228145124942777,0.3878979169734848,0.5351957780922736,0.5799382796110335,0.4188656583516106
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,LightGBM,baseline,0.17744364371310994,0.6108487646615889,0.37313621328858915,0.5123433687370709,0.6420708398737474,0.5147398876720957
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,LightGBM,tuned,0.1622444963081261,0.6164665457542228,0.3800310020341432,0.5156695635465148,0.6264265240412831,0.5162606648974771
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,4,RandomForest,tuned,0.16355394843866333,0.6159845739192946,0.37943699530653496,0.5287482161136497,0.5925192197323667,0.4217187351470365
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,MeanPredictor,baseline,-0.22754669688859752,0.7462251459125915,0.5568519683922685,0.6668465103255977,,2.4101690868793754e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,BayesianRidge,baseline,0.1546145051441533,0.619267466188066,0.3834921946789876,0.5198210656006146,0.6443923938172609,0.4964192323053837
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,RandomForest,baseline,0.1545598701451304,0.6192874766631622,0.38351697875182666,0.5302700179456996,0.5799481691401298,0.42128295183931086
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,LightGBM,baseline,0.17483618945444668,0.6118161755622209,0.37431903267958233,0.5061092881555596,0.6225407497235795,0.5103683250774012
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,LightGBM,tuned,0.18887567346646428,0.6065890717787938,0.36795030200145873,0.5015532950670667,0.6212022587035961,0.518150374095707
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,5,RandomForest,tuned,0.15335407922189004,0.619728942078166,0.38406396164932277,0.5325377500318335,0.5909367329535322,0.4118399763397925
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,MeanPredictor,baseline,-0.2284753723627213,0.7465073632708172,0.5572732434175479,0.6670917248928169,,-2.4083471008877714e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,BayesianRidge,baseline,0.14228427662689802,0.6237672288941807,0.38908555584232524,0.5256084827273139,0.6354892236557536,0.49567249062926594
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,RandomForest,baseline,0.12262257211492023,0.6308761322351153,0.39800469422393875,0.5341972823247851,0.5498566018281038,0.41861660842376897
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,LightGBM,baseline,0.154920743558998,0.6191552921172281,0.38335327575677,0.5104112478937001,0.6135145278803659,0.49838028357456543
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,LightGBM,tuned,0.15527140518235416,0.6190268210149804,0.38319420513591257,0.5079830824146304,0.6113162963227164,0.5090978786152582
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,6,RandomForest,tuned,0.14482262350587283,0.622843548276567,0.3879340856297442,0.5314278284707783,0.5797265464143162,0.41035852663997424
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,MeanPredictor,baseline,-0.24503333474263744,0.7515214111096343,0.564784431356216,0.6714356436502391,,-2.3763179820027556e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,BayesianRidge,baseline,0.12086563958914531,0.6315074753862858,0.39880169146876043,0.5254638717193583,0.6364744477265432,0.4947288722915693
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,RandomForest,baseline,0.15992756885492543,0.6173184184517536,0.3810820297597744,0.5206346132798517,0.586537189493105,0.4379925546749287
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,LightGBM,baseline,0.12877243460089116,0.628661222204302,0.39521493230340676,0.5158823162234057,0.6063663966440127,0.4935943740650071
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,LightGBM,tuned,0.1278070434801417,0.629009429695833,0.395652862646277,0.5092105237112884,0.6158619940533128,0.5058771135855745
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,7,RandomForest,tuned,0.14439594414959156,0.6229989086445729,0.3881276401723288,0.529520612793358,0.59207556897217,0.4230585724868748
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,MeanPredictor,baseline,-0.22754669688859752,0.7462251459125915,0.5568519683922685,0.6668465103255977,,2.4101690868793754e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,BayesianRidge,baseline,0.1594292213566032,0.6175014940219289,0.38130809511931424,0.5276999787220612,0.6447629269115164,0.49297397559894346
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,RandomForest,baseline,0.12318971091500697,0.6306721993780963,0.3977474230684052,0.5369450022291753,0.5541131524252043,0.40539992070044856
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,LightGBM,baseline,0.19764418916540893,0.603301450776187,0.36397264050865197,0.5022074619283647,0.6305260303455749,0.5129287474983868
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,LightGBM,tuned,0.20199949511495097,0.6016618179772398,0.3619969432116773,0.49548934858186905,0.6357094683324308,0.5287378538636881
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,8,RandomForest,tuned,0.12730303035497736,0.6291911459198533,0.395881498103938,0.5400886906743092,0.5622123525082116,0.39206947828714783
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,MeanPredictor,baseline,-0.24551492988166124,0.7516667462004352,0.5650028973435494,0.671561309569304,,2.3753991466187288e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,BayesianRidge,baseline,0.13830592826353216,0.6252121670934431,0.39089025388167936,0.5282004010907783,0.6439858693220323,0.4876120961005553
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,RandomForest,baseline,0.1144703867389506,0.6338002601863427,0.4017027698122757,0.5408085528959502,0.5508852749775459,0.39923875745086684
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,LightGBM,baseline,0.13648420082977597,0.6258727059382859,0.3917166440385121,0.5156180619096109,0.611115883619614,0.4848782029376089
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,LightGBM,tuned,0.13209220071132466,0.6274623390372859,0.3937089869101419,0.5151030325579544,0.6087040543969507,0.49302206464171666
LOG MDR1-MDCK ER (B-A/A-B),MDR1,systematic_bias,1.0,9,RandomForest,tuned,0.11549002076806625,0.6334352636699652,0.40124023326063823,0.5439456947243482,0.5698139957912758,0.3904203937327163
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,MeanPredictor,baseline,-0.0006213748871566338,0.6737297988919072,0.45391184191492967,0.5781986973735119,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,BayesianRidge,baseline,0.38890717520379636,0.5265073772896038,0.2772100183403773,0.4022439988410519,0.6643504362741441,0.5965325080263394
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,RandomForest,baseline,0.3399581444277584,0.5471880532207956,0.2994147655875642,0.4236228695618339,0.6041869996465709,0.49146979743102726
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,LightGBM,baseline,0.4093420669671878,0.5176293452374213,0.2679401390509215,0.38939589297673904,0.6648770671725405,0.5951409095376685
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,LightGBM,tuned,0.39778403184589595,0.522669312423288,0.2731832101490326,0.3945309956959351,0.6639413988657844,0.6072056079727692
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,0,RandomForest,tuned,0.3561106196278325,0.5404512177663848,0.29208751878516837,0.4231548568474257,0.6272223068866789,0.4883601572698752
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,MeanPredictor,baseline,-0.0005748303019281753,0.673714129209295,0.4538907278962385,0.5783138177933169,,1.478447694236429e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,BayesianRidge,baseline,0.38540588878853976,0.5280135479167613,0.2787983067836459,0.4033875034586431,0.6622169730259041,0.5946223780296483
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,RandomForest,baseline,0.3344533260236695,0.5494651182578404,0.3019119161821025,0.4253829185831263,0.6011724766299078,0.4865797876707996
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,LightGBM,baseline,0.3882573206885003,0.5267872548032317,0.27750481182312503,0.3964199070175705,0.636902101705338,0.5793655803189717
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,LightGBM,tuned,0.3842354304022446,0.5285160941575486,0.2793292617835508,0.39592535595433415,0.6495072258411774,0.5983652546121608
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,1,RandomForest,tuned,0.3480386377669977,0.5438282924375392,0.29574921165552964,0.42619166874004066,0.6127120979744298,0.48384465028258916
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,MeanPredictor,baseline,-0.0006116095304444791,0.6737265113207883,0.45390741205648033,0.5782224831058435,,0.0
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,BayesianRidge,baseline,0.3887096086903594,0.5265924804167597,0.2772996404314754,0.40233554879249733,0.6642523516003204,0.596287495635772
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,RandomForest,baseline,0.34665577581686136,0.5444047384779338,0.29637651927722747,0.4208316616538819,0.6062680970276291,0.4964739364256707
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,LightGBM,baseline,0.4084298446938739,0.5180289088566872,0.2683539504112499,0.39201087694809117,0.6590119278058688,0.5945865571054063
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,LightGBM,tuned,0.3903906487489157,0.5258679209498357,0.2765370702841026,0.3958354530916677,0.6527094067255282,0.5991166274952046
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,2,RandomForest,tuned,0.3386038554785553,0.5477491320301413,0.30002911163977314,0.42705406924127326,0.6071451037103568,0.4763883877819293
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,MeanPredictor,baseline,-0.0005850700054959024,0.6737175765353288,0.4538953729326366,0.5782881028786496,,-1.4784325642224175e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,BayesianRidge,baseline,0.38735566814191436,0.5271753298843372,0.27791382843865975,0.4028280705960079,0.6629669560029442,0.595609912866005
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,RandomForest,baseline,0.3355857509225276,0.5489974629375559,0.30139821431187314,0.4279916081736744,0.5997108528665043,0.48386453228249615
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,LightGBM,baseline,0.3919482262875996,0.5251956839461125,0.2758305064356249,0.3974569008180734,0.6444698613453543,0.5836575964308857
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,LightGBM,tuned,0.4023346242444473,0.5206908152315655,0.27111892506651225,0.38850884908115757,0.6587228889097848,0.6098525467298008
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,3,RandomForest,tuned,0.34721843089251714,0.5441702693766561,0.29612128207346244,0.4229314434948818,0.6157588835532267,0.486408712988143
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,MeanPredictor,baseline,-0.0006416277796994496,0.6737366171093261,0.45392102923391864,0.5781499554471561,,-1.4783490009837705e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,BayesianRidge,baseline,0.39038595425316314,0.5258699457547075,0.27653919984805897,0.4015018216498597,0.6656670406313734,0.5970960559795082
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,RandomForest,baseline,0.33091170737370146,0.5509251315157971,0.30351850053569834,0.42495011348979517,0.5920262834501162,0.48187908252914996
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,LightGBM,baseline,0.39214668959280774,0.5251099670858521,0.27574047753290465,0.3934596393580143,0.6515725699232786,0.5832986056147981
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,LightGBM,tuned,0.3836603216179232,0.5287628469954889,0.27959014836277485,0.3922573455411929,0.6489655714688707,0.5953224977533124
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,4,RandomForest,tuned,0.3372484040589371,0.5483101175643204,0.30064398502339884,0.4279411775215867,0.6107923134040408,0.4761356441073705
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,MeanPredictor,baseline,-0.0005201013661246812,0.6736957037200554,0.4538659012108607,0.5784558602921652,,-1.4785285660438385e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,BayesianRidge,baseline,0.3896933658381383,0.526168583923782,0.27685337870835797,0.4023374993560119,0.6640030057683516,0.5966215692018988
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,RandomForest,baseline,0.3347120809171049,0.5493582958399421,0.3017945372081654,0.42399527495919936,0.6029509423211646,0.4863275751002616
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,LightGBM,baseline,0.40422830055668124,0.5198652678745365,0.27025989674226353,0.38930729824139415,0.6570000570877134,0.5950937579998505
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,LightGBM,tuned,0.39729719164378696,0.5228805365034767,0.2734040554541636,0.3942571748260246,0.6524392280330862,0.6087943805848476
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,5,RandomForest,tuned,0.34394042866026886,0.5455348587579142,0.2976082821200174,0.42851788367086413,0.6106986871244816,0.4819056224312026
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,6,MeanPredictor,baseline,-0.000615543224169457,0.673727835626403,0.45390919649783756,0.578212879029768,,-1.478387539338356e-32
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,6,BayesianRidge,baseline,0.38883364570175794,0.5265390522326031,0.2772433735260079,0.402299563244854,0.664411475744714,0.5963255708892575
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,6,RandomForest,baseline,0.3417068334076705,0.5464627232137481,0.2986215078621855,0.42088254959924865,0.6033309879477444,0.492620885318706
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,6,LightGBM,baseline,0.405838464823453,0.5191622848185573,0.2695294779780248,0.3939084948406927,0.6519299172846271,0.5930898243100569
LOG MDR1-MDCK ER (B-A/A-B),MDR1,gross_error,0.0,6,LightGBM,tuned,0.40465705299179233,0.5196781713608879,0.2700654017889964,0.38772229287817295,0.659382407014108,0.6065868487254628
