endpoint,model,fraction,n_train,seed,noise_type,noise_level,arm,R2,RMSE,MSE,MAE,Pearson,Spearman,CCC
HLM,FCNN,1.0,2468,0,gaussian,0.1,base,0.15462270333652628,0.562403007215262,0.3162971425247701,0.42582369941931175,0.5169864269201726,0.5319296550436223,0.46940219464286376
HLM,FCNN,1.0,2468,1,gaussian,0.1,base,0.15770931500035523,0.5613753553489667,0.3151422895931786,0.425074303262402,0.5185509264323693,0.5317922651497248,0.46883373283690727
HLM,FCNN,1.0,2468,2,gaussian,0.1,base,0.12161615653839442,0.5732769939808839,0.32864651182775845,0.43288498773241507,0.5090692116014879,0.5288800827318073,0.4476292952591086
HLM,FCNN,1.0,2468,3,gaussian,0.1,base,0.16126347594353196,0.5601897031597877,0.31381250352625106,0.4293153683177121,0.5114059051346975,0.5269101162984429,0.4561431101867297
HLM,FCNN,1.0,2468,4,gaussian,0.1,base,0.14526576955283943,0.5655068794841122,0.3197980307438581,0.42891612305572047,0.5146546238979102,0.5362693143456655,0.4546060109196046
HLM,FCNN,1.0,2468,0,gaussian,0.3,base,0.12319935465251697,0.5727601240493725,0.3280541597010525,0.42997324829049716,0.5197287444731791,0.5337136412201652,0.457314232408664
HLM,FCNN,1.0,2468,1,gaussian,0.3,base,0.13475857322174112,0.5689721334505302,0.32372928864324796,0.42649766317299037,0.5081804816066703,0.5200261730406218,0.4649673793314212
HLM,FCNN,1.0,2468,2,gaussian,0.3,base,0.10632742071878853,0.5782445662126741,0.3343667783544836,0.431740434647773,0.5057350743647504,0.5195031196365527,0.46837010045470445
HLM,FCNN,1.0,2468,3,gaussian,0.3,base,0.12806680667442394,0.5711681074586581,0.3262330069779052,0.43719858758144314,0.4942491619454559,0.5095958788557572,0.4498284841398062
HLM,FCNN,1.0,2468,4,gaussian,0.3,base,0.131330945677413,0.5700980024124798,0.32501173235469977,0.42862905535782503,0.5109637954716735,0.5402022800227899,0.46344726102053474
HLM,FCNN,1.0,2468,0,gaussian,0.5,base,0.13820761259312797,0.5678369781163265,0.3224388337162814,0.42702502977848983,0.520192671843818,0.5213542839180271,0.4998119470603927
HLM,FCNN,1.0,2468,1,gaussian,0.5,base,0.11387339833098586,0.5757981050081713,0.3315434577310011,0.42984005297241085,0.4925549932332691,0.5013844674501993,0.4619682204032453
HLM,FCNN,1.0,2468,2,gaussian,0.5,base,0.04846384495854594,0.5966710838595395,0.35601638231411764,0.4400282461175024,0.4913125071871001,0.5012981617103389,0.4710783559679622
HLM,FCNN,1.0,2468,3,gaussian,0.5,base,0.09189751416189473,0.5828942568750248,0.33976571469788747,0.4506264348239775,0.47257807813495106,0.4843748067427313,0.4613518746873096
HLM,FCNN,1.0,2468,4,gaussian,0.5,base,0.11472884406412087,0.5755201069399549,0.3312233934921771,0.4277008693387609,0.5081504588473631,0.5353634254419652,0.4692860955718141
HLM,FCNN,1.0,2468,0,gaussian,1.0,base,-0.1046850166943436,0.6428972615127713,0.41331688886062057,0.49343737360805523,0.48161964570426635,0.4806182575049641,0.4657651633093083
HLM,FCNN,1.0,2468,1,gaussian,1.0,base,-0.28559237488466227,0.6935439506649468,0.48100321150394215,0.5322363174086697,0.41309121639419516,0.4138133214188168,0.3929808790002881
HLM,FCNN,1.0,2468,2,gaussian,1.0,base,-0.27731663623192837,0.6913080727537065,0.477906851454444,0.5238367367333717,0.41651549345333977,0.4316115085925518,0.4011233210020408
HLM,FCNN,1.0,2468,3,gaussian,1.0,base,-0.21813723043155586,0.6751036445528228,0.4557649308885041,0.5194797102227195,0.37350143627519955,0.3860580433512122,0.37330314144247945
HLM,FCNN,1.0,2468,4,gaussian,1.0,base,-0.3264550842371432,0.7044799194035858,0.4962919568428828,0.5192734073539721,0.4592121653822254,0.4839862638036458,0.45007878184633415
HLM,FCNN,1.0,2468,0,systematic_bias,0.1,base,0.1802522140065108,0.5538121383136061,0.3067078845434888,0.4262358197570233,0.5110485364319979,0.5278599679114554,0.46988244696807047
HLM,FCNN,1.0,2468,1,systematic_bias,0.1,base,0.1733460887097491,0.5561400947677112,0.3092918050082388,0.4264089537498079,0.5128704611327864,0.5300376131552436,0.46532393395595395
HLM,FCNN,1.0,2468,2,systematic_bias,0.1,base,0.17055275891660726,0.5570789233098778,0.3103369267960927,0.425788891453956,0.5155052784979997,0.530624039704608,0.4711722462289442
HLM,FCNN,1.0,2468,3,systematic_bias,0.1,base,0.17891644690673647,0.5542631690654088,0.30720766058242993,0.4262515018716523,0.5144992310148402,0.5330012139466258,0.4679933405471123
HLM,FCNN,1.0,2468,4,systematic_bias,0.1,base,0.17671867984831535,0.555004462250239,0.30802995311767695,0.42520620712122253,0.5134523863785128,0.5297981577900187,0.4725224799370283
HLM,FCNN,1.0,2468,0,systematic_bias,0.3,base,0.19078901468747422,0.5502413563189043,0.3027655502036674,0.4282591023970175,0.5033169666528913,0.5219030979272021,0.46250626517567894
HLM,FCNN,1.0,2468,1,systematic_bias,0.3,base,0.2098294758419078,0.5437293251918031,0.29564157907353356,0.42370673434506273,0.5152651273201232,0.5272149758347148,0.485286771486366
HLM,FCNN,1.0,2468,2,systematic_bias,0.3,base,0.20043204725550134,0.5469530312431135,0.2991576183860302,0.4248466698242051,0.5112256517030739,0.522577347058444,0.4722556247705981
HLM,FCNN,1.0,2468,3,systematic_bias,0.3,base,0.2204144324730034,0.5400752051603596,0.29168122722900447,0.42282473471234766,0.5199949532958111,0.535620080253114,0.4776988307718839
HLM,FCNN,1.0,2468,4,systematic_bias,0.3,base,0.2035619173244595,0.545881470982223,0.29798658036171555,0.42709061556097605,0.507440009183177,0.5231302745374962,0.4785187288333655
HLM,FCNN,1.0,2468,0,systematic_bias,0.5,base,0.20561188381988293,0.5451784912044529,0.29721958727196374,0.4288832854510928,0.5027968918999275,0.5184695332023531,0.470022723465457
HLM,FCNN,1.0,2468,1,systematic_bias,0.5,base,0.2120673035032722,0.5429588362853368,0.29480429790032714,0.43194839882182146,0.5109286696836153,0.5203347861181566,0.48686404937364275
HLM,FCNN,1.0,2468,2,systematic_bias,0.5,base,0.20615978893160547,0.5449904486093522,0.29701458907542294,0.42916454074330007,0.5094950091649205,0.5107691433014736,0.4850832907553252
HLM,FCNN,1.0,2468,3,systematic_bias,0.5,base,0.24510424749763893,0.5314541894784187,0.28244355551416295,0.42257461559195664,0.5252588665815374,0.5392525055373377,0.4884827454278304
HLM,FCNN,1.0,2468,4,systematic_bias,0.5,base,0.19182312692559178,0.5498896598913083,0.3023786380553788,0.4371951269920313,0.4988911485495063,0.5142920217410307,0.47641913413515474
HLM,FCNN,1.0,2468,0,systematic_bias,1.0,base,0.13924547108080587,0.5674949514419889,0.3220505199121454,0.45396037101262293,0.48339797423528413,0.498778944211625,0.46251086663679714
HLM,FCNN,1.0,2468,1,systematic_bias,1.0,base,0.021679741315538403,0.6050104380921734,0.3660376302004836,0.49032428014684276,0.4920565653947687,0.4920994918250729,0.4527458288807348
HLM,FCNN,1.0,2468,2,systematic_bias,1.0,base,0.003434678801855884,0.6106259113864243,0.3728640036565013,0.48673936529858286,0.49146684531158846,0.47503749325130334,0.47771493675893667
HLM,FCNN,1.0,2468,3,systematic_bias,1.0,base,0.21200293844393991,0.5429810125855418,0.2948283800284202,0.44604635875227233,0.5134288648900311,0.5189123548301802,0.47642012641614034
HLM,FCNN,1.0,2468,4,systematic_bias,1.0,base,-0.033082861815401765,0.6217129627781828,0.38652700808642604,0.5081854248418962,0.46556603412671604,0.4865473101491731,0.42648761033884486
HLM,FCNN,1.0,2468,0,gross_errors,0.01,base,0.16002797841527827,0.5606021439458604,0.3142747637966952,0.42887222721273305,0.5137030963731204,0.5230674155759357,0.462799781349354
HLM,FCNN,1.0,2468,1,gross_errors,0.01,base,0.12762608686042942,0.5713124380698467,0.3263979018933124,0.43697295854162943,0.5021097622424514,0.521971098726109,0.4294243027590375
HLM,FCNN,1.0,2468,2,gross_errors,0.01,base,0.13382713451116002,0.5692783024014657,0.3240777855850946,0.4328391689509852,0.5126898318602187,0.5276404371659481,0.4433865461744904
HLM,FCNN,1.0,2468,3,gross_errors,0.01,base,0.14054879729031655,0.567065147582385,0.32156288160263213,0.43106798693596426,0.5064992108103977,0.5196049537251994,0.47749138283343184
HLM,FCNN,1.0,2468,4,gross_errors,0.01,base,0.13146062353190302,0.5700554477452356,0.3249632135040211,0.43123209287553316,0.49402596502692103,0.5122862167013614,0.46206332435199393
HLM,FCNN,1.0,2468,0,gross_errors,0.05,base,0.1476165439250362,0.564728687656359,0.31891849066207345,0.43235771911325427,0.49632364153400677,0.5047130101472468,0.4692007762970904
HLM,FCNN,1.0,2468,1,gross_errors,0.05,base,0.11678880007671366,0.5748501220611429,0.33045266283371094,0.4458691778456741,0.4706220517145038,0.5072818977947274,0.4124108078204436
HLM,FCNN,1.0,2468,2,gross_errors,0.05,base,0.11970944154443508,0.5738988652186273,0.32935990749922817,0.4414971561434724,0.47785111947748027,0.4895946457617424,0.4267267561700332
HLM,FCNN,1.0,2468,3,gross_errors,0.05,base,0.1342898665597262,0.5691262204575103,0.32390465481225056,0.44187845937403586,0.4683082111308609,0.49061895117953175,0.4397081007915827
HLM,FCNN,1.0,2468,4,gross_errors,0.05,base,0.0590924385860504,0.5933293383335131,0.3520397037272844,0.4550246925647082,0.4569601948839279,0.485956538747251,0.4503507745862507
HLM,FCNN,1.0,2468,0,gross_errors,0.1,base,0.12358794315611954,0.5726331894570547,0.327908769667759,0.44496828593503474,0.4774616867604269,0.48862929150913026,0.46376067861640613
HLM,FCNN,1.0,2468,1,gross_errors,0.1,base,0.08238999033652772,0.5859376639569853,0.343322946043369,0.4681504876439239,0.4102936835662616,0.4398828224031961,0.3793615532574092
HLM,FCNN,1.0,2468,2,gross_errors,0.1,base,0.13357438978485903,0.569361352563842,0.32417234979332765,0.44895525525987495,0.4573053975973633,0.4644263546090781,0.423820604929011
HLM,FCNN,1.0,2468,3,gross_errors,0.1,base,0.07187984597989328,0.5892837236372794,0.34725530694381757,0.4510338580504297,0.44198917181407354,0.47645599159137414,0.4300179497197818
HLM,FCNN,1.0,2468,4,gross_errors,0.1,base,-0.025547175908460007,0.6194413112596334,0.38370753809505403,0.48100000681789484,0.411784999106457,0.4581906942038994,0.4053225085609363
HLM,FCNN,1.0,2468,0,gross_errors,0.2,base,-0.03608142491178001,0.6226145820064114,0.3876489177270184,0.48808871194324055,0.44333162220143557,0.4541687233223077,0.431244213160029
HLM,FCNN,1.0,2468,1,gross_errors,0.2,base,0.03406348503712242,0.6011690808839706,0.36140426381087803,0.480851273107825,0.3837612852449966,0.4031308458212946,0.36049151638335075
HLM,FCNN,1.0,2468,2,gross_errors,0.2,base,0.038129903439732216,0.5999023396219733,0.3598828170839173,0.46576408119665846,0.3920046544963679,0.418166606589828,0.3682039487534051
HLM,FCNN,1.0,2468,3,gross_errors,0.2,base,-0.06844143258789992,0.6322629081392551,0.3997563850087082,0.4793583584962308,0.41447528672047923,0.4558247548764837,0.4032759020202229
HLM,FCNN,1.0,2468,4,gross_errors,0.2,base,-0.17635673753341075,0.6634250505333545,0.44013279767518404,0.5138436168018514,0.3452580144853438,0.3939020704783651,0.3364486209538621
SOL,RF,1.0,1737,0,gaussian,0.1,base,0.19091774736850964,0.6071985342236031,0.3686900599632921,0.43114829530040893,0.43884479231940016,0.41827789331208204,0.3414649509714362
SOL,RF,1.0,1737,1,gaussian,0.1,base,0.19373756261352237,0.606139505853255,0.36740510055602815,0.4306141863886147,0.4412169033734942,0.4139828115826604,0.3405072712382599
SOL,RF,1.0,1737,2,gaussian,0.1,base,0.195497927552144,0.6054774324709845,0.36660292123165567,0.4313721953613016,0.4428478413571443,0.4163763303048451,0.33947085557875656
SOL,RF,1.0,1737,3,gaussian,0.1,base,0.18414294348964522,0.6097354057728868,0.37177726505302694,0.43388991574209884,0.43123475123373917,0.40963714202301593,0.33325180007515237
SOL,RF,1.0,1737,4,gaussian,0.1,base,0.1960609167407954,0.6052655393526596,0.36634637312786594,0.43094638497163346,0.44387117332358594,0.412209832051667,0.34339627969822817
SOL,RF,1.0,1737,0,gaussian,0.3,base,0.18702318468810875,0.6086581718749993,0.3704647701902162,0.4339741269746849,0.4359109110119727,0.426253494816158,0.34295069485434265
SOL,RF,1.0,1737,1,gaussian,0.3,base,0.20131416345670572,0.6032847795474976,0.3639525252336728,0.4264273044790694,0.4492001897272771,0.43277196270906115,0.3450308870763272
SOL,RF,1.0,1737,2,gaussian,0.3,base,0.19132189318064474,0.607046863984751,0.3685058950737208,0.43194649866152474,0.4385825802808448,0.41271651217829347,0.3375172277307171
SOL,RF,1.0,1737,3,gaussian,0.3,base,0.1683377469946078,0.6156131274615722,0.3789795227030178,0.43843893691058466,0.4150939829892276,0.39776204979041047,0.3228288677944972
SOL,RF,1.0,1737,4,gaussian,0.3,base,0.20007373809485707,0.6037530734483086,0.3645177736982788,0.4288246353738874,0.4477417400631476,0.4097187094322656,0.34356707786965635
SOL,RF,1.0,1737,0,gaussian,0.5,base,0.1813882158532909,0.610763918988935,0.37303256473872237,0.4385126541653701,0.43227893068556306,0.42419914781447293,0.3454812808678839
SOL,RF,1.0,1737,1,gaussian,0.5,base,0.20164344061471395,0.6031604075058661,0.36380247718264247,0.42596346842025046,0.45083432011768,0.42784861511697325,0.35291610492178027
SOL,RF,1.0,1737,2,gaussian,0.5,base,0.19060905937375672,0.60731435497162,0.3688307257545949,0.43126819745737704,0.43833837158712236,0.40585763338172964,0.34058134682116353
SOL,RF,1.0,1737,3,gaussian,0.5,base,0.1582612120210155,0.6193313257516443,0.3835712910572893,0.4426483653981457,0.4059132964197453,0.39563779827981527,0.3192306183514417
SOL,RF,1.0,1737,4,gaussian,0.5,base,0.20900760678967956,0.6003721396337245,0.36044670604837636,0.4254431325122063,0.4576831880303533,0.4240250790269051,0.3536551939435893
SOL,RF,1.0,1737,0,gaussian,1.0,base,0.1312087312043887,0.6292049069403458,0.39589881491780926,0.4619016164124694,0.39773739903443905,0.392554419002546,0.3369653800672949
SOL,RF,1.0,1737,1,gaussian,1.0,base,0.18117489418159582,0.610843493150851,0.37312977312473367,0.43584891714360097,0.443640047897555,0.41436316791998407,0.3779328923788483
SOL,RF,1.0,1737,2,gaussian,1.0,base,0.14647803897445422,0.6236511492673403,0.38894075598247435,0.4485534811795062,0.400803999739721,0.3695611567693721,0.32769739252769464
SOL,RF,1.0,1737,3,gaussian,1.0,base,0.0869921136234666,0.6450177136006002,0.41604785085854595,0.47076237588162606,0.3551782507584325,0.3594104972450967,0.3001499880504288
SOL,RF,1.0,1737,4,gaussian,1.0,base,0.18520813089110044,0.6093372388405006,0.3712918706377653,0.43432315125717225,0.4406866871340913,0.3970589955793169,0.3634641740391061
SOL,RF,1.0,1737,0,systematic_bias,0.1,base,0.19245091786690427,0.6066229559586345,0.36799141069599134,0.4220740827600222,0.44178373933595977,0.41276104987896506,0.34088726566612965
SOL,RF,1.0,1737,1,systematic_bias,0.1,base,0.1904939832946193,0.6073575262423646,0.3688831646832446,0.42123761316563146,0.4396870481374845,0.4170489151888017,0.3388814054732589
SOL,RF,1.0,1737,2,systematic_bias,0.1,base,0.18678330126652898,0.6087479630185983,0.3705740824792928,0.421108118463991,0.43629997502229423,0.4087604563831172,0.3374557059333902
SOL,RF,1.0,1737,3,systematic_bias,0.1,base,0.1933919725724783,0.6062693973902954,0.3675625822119919,0.42109754583150194,0.4423902250754157,0.41232544055128284,0.3404583702417594
SOL,RF,1.0,1737,4,systematic_bias,0.1,base,0.19388738317699916,0.6060831864855175,0.3673368289404386,0.42025165792897407,0.44313127968170707,0.41540947586669613,0.3420272151391831
SOL,RF,1.0,1737,0,systematic_bias,0.3,base,0.17059891879809785,0.6147756754210659,0.37794913108942774,0.40780817399327546,0.4386812660836638,0.4092039381685287,0.33421969727562634
SOL,RF,1.0,1737,1,systematic_bias,0.3,base,0.1735165408482302,0.6136934105687523,0.37661960217550716,0.4042174991984128,0.44092749831387046,0.42885373844686125,0.3335267501550561
SOL,RF,1.0,1737,2,systematic_bias,0.3,base,0.16769462653384604,0.6158511068136748,0.3792725857636284,0.40433899714479477,0.4380800530629034,0.4120545696908967,0.3313323744449761
SOL,RF,1.0,1737,3,systematic_bias,0.3,base,0.1665359893977213,0.6162796152847466,0.3798005642155153,0.41015621119878487,0.4323740606731351,0.40001750892982574,0.3268605104632684
SOL,RF,1.0,1737,4,systematic_bias,0.3,base,0.17684054140159045,0.6124580728170333,0.37510489095875454,0.40859012385099597,0.44370079716486877,0.40963473654982085,0.3387654499172515
SOL,RF,1.0,1737,0,systematic_bias,0.5,base,0.12399639873334434,0.6318112036598342,0.3991853970700885,0.4100493117659434,0.43266843612969547,0.40125975360224236,0.3228628335586935
SOL,RF,1.0,1737,1,systematic_bias,0.5,base,0.14091226586660222,0.6256812437529098,0.3914770187841881,0.40080603195965664,0.44597065550371306,0.4395434426462055,0.3258388910717322
SOL,RF,1.0,1737,2,systematic_bias,0.5,base,0.11872228801150542,0.6337103064230946,0.40158875246685244,0.40924178369483716,0.43265745623624124,0.40776991167865356,0.31464710029331444
SOL,RF,1.0,1737,3,systematic_bias,0.5,base,0.13409311999107254,0.6281595577906626,0.39458443004376076,0.4070613524430243,0.4384308982369955,0.40095491454461735,0.3245266257152039
SOL,RF,1.0,1737,4,systematic_bias,0.5,base,0.13702491072627365,0.6270952436534695,0.3932484446128043,0.41021181328645334,0.4435240480720115,0.4088063790532042,0.32901374140692463
SOL,RF,1.0,1737,0,systematic_bias,1.0,base,-0.07823131110449855,0.7009553368546154,0.4913383842649674,0.47089964709612064,0.4253812837872998,0.38852517850773904,0.28243712192692755
SOL,RF,1.0,1737,1,systematic_bias,1.0,base,-0.04340356765919973,0.6895417007318553,0.4754677570481795,0.4501780069097409,0.4410538200333008,0.4419513942075603,0.2863819599201309
SOL,RF,1.0,1737,2,systematic_bias,1.0,base,-0.07895445935112999,0.7011903558412897,0.4916679151248346,0.4693464458254944,0.44135915397818015,0.399110426855917,0.2785309908757437
SOL,RF,1.0,1737,3,systematic_bias,1.0,base,-0.0742218069565086,0.6996508389549927,0.48951129645042507,0.46443705054605644,0.4216310242119774,0.3824595956136462,0.2758180687636758
SOL,RF,1.0,1737,4,systematic_bias,1.0,base,-0.06686844947114134,0.697252071147503,0.48616045071948255,0.46875200363476316,0.43506387725588913,0.397573256591164,0.28833679752450814
SOL,RF,1.0,1737,0,gross_errors,0.01,base,0.19710202773183083,0.6048734992320868,0.36587195007326934,0.43226339887003545,0.44519187536945354,0.4170250062431056,0.3437577537079732
SOL,RF,1.0,1737,1,gross_errors,0.01,base,0.1962727458477469,0.6051857936927446,0.3662498448875172,0.43456496920597654,0.44444628073925146,0.4168935070417771,0.3440594930476354
SOL,RF,1.0,1737,2,gross_errors,0.01,base,0.18636945729447407,0.6089028384855711,0.37076266671578556,0.436737443153823,0.4351865721047872,0.3976236986351325,0.34147120821485244
SOL,RF,1.0,1737,3,gross_errors,0.01,base,0.19812117624289383,0.6044894830218496,0.36540753508402296,0.43344422758757134,0.4457477599666248,0.4173759137570719,0.3392485791773612
SOL,RF,1.0,1737,4,gross_errors,0.01,base,0.18838260699399467,0.6081490739128816,0.36984529610109557,0.43621750420852706,0.4369077688533569,0.409771411163175,0.34126813245966814
SOL,RF,1.0,1737,0,gross_errors,0.05,base,0.17332068941441958,0.6137661195947997,0.37670884956245787,0.4449000185041884,0.42467633702524804,0.42342312758313,0.3364063105358891
SOL,RF,1.0,1737,1,gross_errors,0.05,base,0.1903977626180614,0.6073936214747528,0.3689270114082153,0.4491306810390692,0.4417405199430394,0.409804796215397,0.3364554648908965
SOL,RF,1.0,1737,2,gross_errors,0.05,base,0.14629990931063208,0.6237162237347176,0.3890219277498963,0.458601943859877,0.39850073365623095,0.37827086495669576,0.31367585697451233
SOL,RF,1.0,1737,3,gross_errors,0.05,base,0.17483849446824895,0.6132024153267774,0.3760172021625936,0.44952995842397003,0.42409470028310825,0.39994716706215283,0.32214614768807637
SOL,RF,1.0,1737,4,gross_errors,0.05,base,0.18943434268485426,0.6077549107044155,0.369366031485332,0.4493185017905523,0.4406318252610753,0.41582460222565715,0.33049476352850826
SOL,RF,1.0,1737,0,gross_errors,0.1,base,0.1466227537669894,0.6235982769473137,0.38887481101165855,0.46809855439879205,0.4090289576023423,0.3906506692014954,0.3265787953061336
SOL,RF,1.0,1737,1,gross_errors,0.1,base,0.1616924018014696,0.6180677429419339,0.3820077348653365,0.471336816841381,0.4203039533098381,0.38061459767305605,0.31725272021611006
SOL,RF,1.0,1737,2,gross_errors,0.1,base,0.14343312397431796,0.6247625876454117,0.39032829092139076,0.4722336770801309,0.4049141498800161,0.38712737990204366,0.31287638446018534
SOL,RF,1.0,1737,3,gross_errors,0.1,base,0.15491980637278324,0.6205593715255086,0.3850939335881341,0.46960659323092563,0.4124540863016789,0.41454022532576384,0.3112065369389272
SOL,RF,1.0,1737,4,gross_errors,0.1,base,0.17909157222469851,0.6116200785459848,0.3740791204805966,0.4694606818306147,0.441655790625556,0.40699126729473417,0.32902289443799865
SOL,RF,1.0,1737,0,gross_errors,0.2,base,0.09602292988243766,0.6418197607185635,0.4119326052488341,0.50483932904301,0.3816901975548678,0.370865579279224,0.29157888471761056
SOL,RF,1.0,1737,1,gross_errors,0.2,base,0.09862560649556129,0.640895150219747,0.410746593575192,0.511573026693529,0.3918688824891395,0.3169106697283853,0.29206534054029026
SOL,RF,1.0,1737,2,gross_errors,0.2,base,0.0791954142037764,0.6477659474913566,0.41960072272937493,0.5149255228681227,0.368147525993112,0.34373271635678004,0.26659147094188335
SOL,RF,1.0,1737,3,gross_errors,0.2,base,0.0816972518173833,0.6468853548355278,0.4184606623006866,0.5132640636768697,0.37248893968337426,0.3857464196087135,0.2695979432775555
SOL,RF,1.0,1737,4,gross_errors,0.2,base,0.1536651717792431,0.6210198523770677,0.38566565704643496,0.49909254937281033,0.44673130180160747,0.4001213816359748,0.3092140274714237
SOL,LightGBM,1.0,1737,0,gaussian,0.1,base,0.19150305678451496,0.6069788635302941,0.3684233407725273,0.4357217231174049,0.47836132221966193,0.4284759333689869,0.44275728177208323
SOL,LightGBM,1.0,1737,1,gaussian,0.1,base,0.21180999609961038,0.5993076734465057,0.35916968745186356,0.4300085961241518,0.49007611786680666,0.41770262075283354,0.4501917872743631
SOL,LightGBM,1.0,1737,2,gaussian,0.1,base,0.20046437856541877,0.6036056353673845,0.364339763047264,0.43275756933227466,0.482222671258876,0.4359948594316423,0.44367534846069795
SOL,LightGBM,1.0,1737,3,gaussian,0.1,base,0.20947113553592311,0.6001962020838918,0.36023548099592784,0.43231195230250585,0.4915979891955938,0.43979251846158207,0.4547393736308505
SOL,LightGBM,1.0,1737,4,gaussian,0.1,base,0.19772573760291645,0.6046385136667299,0.36558773220911234,0.4342421559130477,0.4767418974809309,0.4430109687034087,0.43502682230646067
SOL,LightGBM,1.0,1737,0,gaussian,0.3,base,0.1758184520645103,0.6128381891255738,0.3755706460507125,0.4518134756675803,0.4735442415515406,0.41307667711940427,0.4433944579077959
SOL,LightGBM,1.0,1737,1,gaussian,0.3,base,0.20947796362873305,0.6001936100190061,0.36023236950764675,0.4408199101587624,0.49712320019141193,0.44955086717568576,0.46451549157074684
SOL,LightGBM,1.0,1737,2,gaussian,0.3,base,0.17504797533356187,0.6131245746099594,0.3759217439906436,0.440189143667853,0.470623749376645,0.4312675943515131,0.43908105019404853
SOL,LightGBM,1.0,1737,3,gaussian,0.3,base,0.18016185286206676,0.6112212407407309,0.37359140513263855,0.44175980424640054,0.473235736652637,0.42502109071590294,0.4406875883340377
SOL,LightGBM,1.0,1737,4,gaussian,0.3,base,0.22591706735297246,0.5939202363679327,0.35274124716734107,0.4296314781394111,0.5112240706712387,0.4479593186380995,0.4797360782672165
SOL,LightGBM,1.0,1737,0,gaussian,0.5,base,0.09301911784070716,0.6428852230474178,0.41330141001272813,0.47977534041169967,0.4346972155320286,0.3868250192107407,0.4162506084370596
SOL,LightGBM,1.0,1737,1,gaussian,0.5,base,0.1998005115548266,0.6038561750011071,0.36464228008696775,0.45284859661538507,0.5032791969861278,0.4367322463056105,0.47999481294778473
SOL,LightGBM,1.0,1737,2,gaussian,0.5,base,0.1015291945793021,0.6398620630952101,0.4094234597884586,0.47171725283957033,0.4310316652476322,0.3917579886956088,0.4089041885235533
SOL,LightGBM,1.0,1737,3,gaussian,0.5,base,0.13641797347876494,0.6273157254311578,0.3935250193732197,0.45803704188843275,0.4582402802267578,0.41693542058987243,0.43631865030663747
SOL,LightGBM,1.0,1737,4,gaussian,0.5,base,0.1997475549855945,0.6038761560325528,0.36466641182465215,0.45112679001445816,0.4984776967719321,0.43399277680210385,0.4706359457987439
SOL,LightGBM,1.0,1737,0,gaussian,1.0,base,-0.14136573530587038,0.7211851778381135,0.5201080607333914,0.5595520285827269,0.37608297038150523,0.3324801314297983,0.37431002790141016
SOL,LightGBM,1.0,1737,1,gaussian,1.0,base,0.0568983499667185,0.6555617854343107,0.4297612545218211,0.5111178606855307,0.4756753211978725,0.4234737883064799,0.4721349850871349
SOL,LightGBM,1.0,1737,2,gaussian,1.0,base,-0.144945849479728,0.7223153606049734,0.5217394801658928,0.5422799355779139,0.3706544727382078,0.341469603439017,0.3682020049953583
SOL,LightGBM,1.0,1737,3,gaussian,1.0,base,-0.119676393737838,0.7142999801270321,0.5102244616094784,0.5391667406880293,0.38296308817745817,0.3469206972714697,0.3807787084069437
SOL,LightGBM,1.0,1737,4,gaussian,1.0,base,-0.0170408971874354,0.6807749792149386,0.46345457232510007,0.5161355142085136,0.43622575781724904,0.36039280502619553,0.43039731938979586
SOL,LightGBM,1.0,1737,0,systematic_bias,0.1,base,0.19082696018483025,0.6072326001658142,0.36873143070413555,0.4318518502622449,0.4783897208642798,0.4213837965656321,0.4368231007539377
SOL,LightGBM,1.0,1737,1,systematic_bias,0.1,base,0.1993094901820992,0.6040414168191716,0.36486603323291217,0.43393422735002696,0.4876336838350274,0.43368006528674957,0.4507042889440968
SOL,LightGBM,1.0,1737,2,systematic_bias,0.1,base,0.2017835572667177,0.6031074759401471,0.3637386275348951,0.4278603119112714,0.48760518022729976,0.43888755028835985,0.4486724870672394
SOL,LightGBM,1.0,1737,3,systematic_bias,0.1,base,0.20441647167943822,0.6021119803009775,0.36253883682196464,0.4269414280536801,0.48776335273050464,0.42955380403974297,0.44763906855537194
SOL,LightGBM,1.0,1737,4,systematic_bias,0.1,base,0.19456476142200796,0.6058284864356193,0.3670281549768733,0.43437822903642886,0.47788865188236457,0.4238809693145845,0.43689001734288546
SOL,LightGBM,1.0,1737,0,systematic_bias,0.3,base,0.1663678671089187,0.6163417686073437,0.3798771757300284,0.43233863383533566,0.47526111511780406,0.4057827721401751,0.43301692833178973
SOL,LightGBM,1.0,1737,1,systematic_bias,0.3,base,0.20097743630620535,0.6034119390316741,0.36410596816596486,0.42577221347850164,0.5051645137667489,0.4531831317001852,0.4653023998382507
SOL,LightGBM,1.0,1737,2,systematic_bias,0.3,base,0.17021604250704658,0.6149175584479141,0.3781236036875438,0.43370817674635037,0.4804714041663949,0.4286190954706549,0.4343826151774783
SOL,LightGBM,1.0,1737,3,systematic_bias,0.3,base,0.21342844984451415,0.5986920540048539,0.3584321755285509,0.42790818530081104,0.5131142714376482,0.44364754438256687,0.4640503281900619
SOL,LightGBM,1.0,1737,4,systematic_bias,0.3,base,0.1480379227301677,0.6230810009716263,0.38822993377180387,0.440348729787118,0.4645136720777055,0.43443582122875257,0.4255788422129021
SOL,LightGBM,1.0,1737,0,systematic_bias,0.5,base,0.08363609771211067,0.6462020977440307,0.4175771511287858,0.46199503962478566,0.45721993990412074,0.3886505546863892,0.4084035018351658
